Tempo,Temp In (C),Temp Amb (C)
59,35.52,32.75
59,35.52,33.24
60,35.29,33.72
60,35.76,32.75
60,35.76,33.24
60,35.76,32.75
60,35.29,33.24
61,35.52,32.75
61,35.29,33.24
61,35.52,33.24
61,35.52,33.72
61,35.76,33.72
62,35.29,33.72
62,35.76,33.24
62,35.29,33.24
62,35.76,33.24
62,35.29,33.72
63,35.52,32.75
63,35.52,33.72
63,35.52,33.72
63,35.76,33.24
63,35.76,33.24
64,35.76,32.75
64,35.76,32.26
64,35.52,33.24
64,35.29,33.24
64,35.76,33.24
65,35.52,33.24
65,35.76,33.72
65,35.52,33.24
65,35.29,33.72
65,35.76,33.24
66,35.99,33.72
66,35.99,33.72
66,35.05,33.24
66,35.76,33.24
66,35.76,32.75
67,35.76,33.72
67,35.76,33.72
67,35.99,33.72
67,35.52,33.24
67,35.76,32.75
68,35.99,33.24
68,35.76,33.24
68,35.52,32.75
68,35.05,33.72
68,35.99,32.75
69,35.29,33.24
69,35.05,32.75
69,35.29,33.24
69,35.52,32.75
69,35.99,32.75
70,35.99,33.72
70,35.76,32.75
70,35.52,32.75
70,35.99,33.24
71,35.76,33.24
71,35.52,33.72
71,35.29,33.24
71,35.52,33.72
71,36.22,32.75
72,35.52,34.21
72,35.76,33.72
72,35.52,33.24
72,35.52,33.24
72,35.76,32.75
73,35.76,33.24
73,35.76,33.24
73,35.99,32.75
73,36.22,33.72
73,35.76,33.72
74,35.76,32.75
74,35.99,33.72
74,35.76,33.72
74,35.52,33.72
74,35.99,32.75
75,35.76,33.24
75,35.52,33.72
75,35.99,32.75
75,35.99,32.75
75,35.29,33.24
76,35.52,33.24
76,35.99,32.75
76,35.76,32.75
76,35.52,33.24
76,35.52,32.75
77,35.52,33.24
77,36.22,33.72
77,35.52,33.72
77,36.22,32.75
77,36.22,33.24
78,35.99,33.72
78,35.99,32.75
78,35.76,33.72
78,35.76,32.75
78,35.76,32.75
79,36.22,33.72
79,35.99,32.75
79,35.99,33.24
79,35.76,32.75
79,35.99,33.72
80,36.22,32.26
80,35.99,33.72
80,35.99,32.75
80,35.99,33.72
80,36.22,33.24
81,35.52,32.75
81,35.99,32.75
81,35.76,32.26
81,35.76,33.24
81,35.99,32.75
82,35.99,33.72
82,35.99,33.24
82,35.99,32.75
82,35.99,33.24
82,35.76,33.24
83,35.99,32.75
83,36.22,32.26
83,36.22,34.21
83,36.22,32.75
83,35.76,33.72
84,35.99,33.72
84,35.52,32.75
84,35.52,32.75
84,35.76,33.24
84,36.46,33.24
85,36.22,33.24
85,35.76,33.72
85,36.22,33.24
85,36.46,33.72
85,36.22,32.75
86,35.76,32.75
86,36.22,33.24
86,36.22,33.72
86,35.29,33.24
86,36.22,33.24
87,35.52,33.24
87,35.52,32.26
87,35.52,33.24
87,36.46,33.72
87,36.22,32.75
88,35.99,33.24
88,36.22,32.75
88,36.46,33.24
88,36.22,33.24
88,35.99,32.75
89,35.52,33.72
89,35.99,33.72
89,36.22,32.75
89,35.76,32.75
89,36.22,32.75
90,36.46,33.24
90,36.22,33.24
90,36.22,33.24
90,35.76,32.75
90,35.99,34.21
91,35.76,32.75
91,35.99,33.72
91,36.22,32.26
91,36.46,33.24
91,36.22,33.24
92,36.22,32.75
92,36.46,33.72
92,36.46,32.75
92,36.22,33.24
92,36.22,33.72
93,35.99,33.24
93,35.99,32.75
93,36.22,33.24
93,36.46,33.24
93,36.69,32.75
94,35.99,33.24
94,36.22,33.72
94,36.46,33.72
94,36.46,33.24
94,35.99,33.24
95,36.46,33.72
95,35.76,32.75
95,36.69,33.24
95,35.99,33.24
95,35.99,32.75
96,36.46,32.75
96,36.22,33.72
96,36.46,32.75
96,36.22,33.24
96,36.46,32.75
97,36.46,32.75
97,36.46,33.72
97,36.22,32.75
97,36.22,33.72
97,36.22,33.24
98,35.99,33.24
98,35.76,33.24
98,36.46,33.24
98,36.46,33.24
98,36.46,32.75
99,36.22,32.75
99,36.46,33.24
99,36.46,32.75
99,36.46,33.72
99,35.99,32.26
100,36.46,33.24
100,36.22,33.24
100,35.99,34.21
100,35.99,33.72
100,35.99,33.24
101,36.46,32.75
101,36.22,32.75
101,36.46,33.24
101,35.99,32.75
101,35.76,33.72
102,36.46,33.72
102,35.99,33.72
102,36.46,33.24
102,36.46,33.24
102,36.46,33.24
103,36.22,33.24
103,36.22,33.72
103,36.22,32.75
103,36.22,33.24
103,36.22,33.24
104,36.46,33.24
104,35.99,32.26
104,36.46,33.24
104,36.69,33.24
104,36.46,33.24
105,36.22,33.24
105,36.46,33.24
105,36.46,33.24
105,36.22,33.24
105,36.22,32.75
106,36.46,32.75
106,35.99,33.24
106,36.46,32.75
106,36.46,32.75
106,35.99,32.75
107,35.76,33.24
107,35.99,32.75
107,36.46,32.75
107,36.22,33.72
107,35.99,33.24
108,36.46,32.75
108,36.46,34.21
108,36.46,33.72
108,36.46,33.24
108,36.46,33.72
109,36.69,33.24
109,36.22,34.21
109,35.99,33.24
109,36.69,32.75
109,36.46,33.24
110,36.22,33.72
110,36.46,33.24
110,36.22,33.72
110,36.46,32.26
111,36.22,33.72
111,36.46,33.24
111,36.46,32.75
111,36.69,33.24
111,36.69,34.21
112,36.69,32.75
112,35.99,32.75
112,36.69,33.24
112,36.69,33.24
112,36.69,32.26
113,36.69,33.72
113,36.46,32.75
113,36.46,33.24
113,36.22,33.72
113,36.22,33.72
114,36.69,33.24
114,36.69,32.75
114,36.69,33.24
114,36.69,33.24
114,36.22,33.72
115,36.69,33.72
115,36.69,32.75
115,36.69,33.24
115,35.99,32.75
115,36.69,33.72
116,36.69,33.72
116,36.22,33.72
116,36.93,33.72
116,36.46,33.24
116,36.69,33.24
117,36.69,33.72
117,36.69,32.75
117,36.46,33.72
117,36.69,33.72
117,36.69,32.75
118,36.69,32.75
118,36.69,33.72
118,36.22,33.72
118,36.46,32.75
118,36.93,33.72
119,36.69,34.21
119,36.69,33.24
119,36.69,32.75
119,36.69,33.72
119,36.46,32.75
120,36.46,33.72
120,36.69,32.75
120,36.93,33.72
120,36.69,32.75
120,36.69,33.24
121,36.69,33.72
121,36.46,33.72
121,36.69,34.21
121,36.93,33.72
121,36.93,33.72
122,36.46,33.72
122,36.46,32.75
122,36.69,33.24
122,36.69,33.72
122,36.93,32.75
123,36.93,33.24
123,36.69,33.24
123,36.69,33.72
123,36.69,32.75
123,36.93,32.75
124,36.93,32.75
124,35.99,32.75
124,36.93,32.75
124,36.69,32.75
124,36.69,32.75
125,36.69,33.24
125,36.46,33.24
125,36.69,33.72
125,36.93,33.24
125,36.22,33.24
126,36.93,32.75
126,36.46,32.75
126,36.22,32.75
126,36.69,33.24
126,36.69,33.24
127,36.69,33.24
127,36.93,33.72
127,36.69,33.72
127,36.93,34.21
127,36.93,33.24
128,36.69,33.72
128,36.93,33.72
128,36.93,32.75
128,36.93,34.21
128,36.69,32.75
129,36.69,33.24
129,36.69,33.72
129,36.93,32.75
129,36.93,33.24
129,36.93,33.24
130,36.93,33.72
130,37.16,33.72
130,36.69,33.24
130,36.93,34.21
130,36.93,33.24
131,36.93,33.24
131,36.93,33.24
131,36.93,33.72
131,36.93,32.75
131,36.93,32.75
132,36.93,33.24
132,36.69,33.72
132,36.93,33.24
132,36.69,32.75
132,36.93,33.72
133,36.93,33.24
133,36.93,34.21
133,36.93,33.72
133,36.69,33.72
133,36.69,33.24
134,36.93,32.75
134,36.93,32.75
134,36.93,33.72
134,36.46,33.24
134,36.93,32.75
135,36.93,32.75
135,36.93,32.75
135,36.93,33.24
135,37.16,33.72
135,36.69,33.72
136,36.93,32.26
136,36.93,32.75
136,36.93,32.75
136,36.93,32.75
136,37.16,33.72
137,36.93,34.21
137,36.69,33.24
137,36.93,33.24
137,37.40,32.75
137,36.93,32.75
138,37.16,32.75
138,37.16,34.21
138,36.69,33.24
138,36.93,32.26
138,36.93,33.72
139,36.46,33.24
139,36.69,33.72
139,36.69,33.72
139,36.93,32.75
139,37.40,33.72
140,36.93,32.75
140,37.16,33.72
140,36.93,34.21
140,37.16,32.75
140,36.69,33.72
141,37.40,33.72
141,36.93,34.21
141,37.40,33.72
141,37.16,33.24
141,36.93,32.75
142,36.93,33.72
142,36.69,34.21
142,36.93,33.72
142,37.40,33.72
142,36.93,33.24
143,36.93,33.24
143,37.40,33.24
143,36.93,34.21
143,37.16,34.21
143,37.16,32.75
144,36.93,33.72
144,37.40,33.24
144,37.40,32.75
144,37.40,33.72
144,36.93,33.72
145,36.93,33.72
145,37.16,32.75
145,37.40,33.72
145,36.93,33.72
145,36.46,33.24
146,37.40,34.21
146,37.16,33.24
146,37.16,34.21
146,37.16,33.24
146,37.16,33.24
147,36.46,34.21
147,37.16,32.75
147,37.16,33.72
147,36.93,32.75
147,37.16,34.21
148,36.69,33.72
148,37.16,32.75
148,37.16,32.75
148,37.16,33.24
148,37.16,33.72
149,37.16,33.72
149,36.93,33.72
149,36.93,32.75
149,37.16,32.75
149,37.63,34.21
150,37.40,33.72
150,37.16,34.21
150,36.69,33.72
150,37.16,32.75
150,37.40,33.72
151,37.16,33.24
151,37.16,32.75
151,37.16,32.75
151,36.93,33.72
151,37.40,32.75
152,37.63,33.24
152,36.93,32.75
152,37.63,33.72
152,37.40,33.72
152,37.16,34.21
153,37.16,32.75
153,37.16,33.72
153,37.40,32.75
153,37.16,33.72
153,37.40,33.24
154,37.63,33.24
154,37.16,33.24
154,37.40,34.21
154,36.93,33.72
154,37.40,32.75
155,37.16,33.72
155,37.63,34.21
155,37.16,33.72
155,37.40,33.72
155,37.40,32.75
156,36.69,33.24
156,37.63,33.24
156,37.63,33.72
156,37.63,32.75
156,37.16,33.72
157,37.40,32.75
157,37.16,32.75
157,37.63,33.72
157,37.40,34.21
157,37.40,33.72
158,37.63,33.24
158,37.63,33.72
158,37.63,32.75
158,37.16,33.24
158,37.40,33.72
159,37.16,34.21
159,37.40,33.72
159,37.87,33.24
159,37.63,33.72
159,37.40,33.72
160,36.69,32.75
160,37.40,33.24
160,37.63,32.75
160,37.63,33.72
160,37.40,32.75
161,37.40,32.75
161,37.63,33.72
161,37.87,34.21
161,37.40,32.75
161,37.63,32.75
162,37.16,33.24
162,37.16,33.24
162,37.40,33.72
162,37.63,33.24
162,37.63,32.75
163,37.40,32.75
163,37.63,32.75
163,37.63,32.75
163,37.63,32.75
163,36.69,34.21
164,37.63,33.72
164,37.63,32.75
164,37.63,33.24
164,37.40,33.72
164,37.63,33.72
165,37.40,33.72
165,37.87,33.24
165,37.40,32.75
165,37.63,34.21
165,37.40,33.72
166,37.63,32.75
166,37.87,33.24
166,37.63,32.75
166,38.10,33.72
166,37.40,33.72
167,37.63,33.72
167,37.63,33.72
167,37.63,34.21
167,37.63,33.72
167,37.87,32.75
168,37.63,34.21
168,37.40,34.21
168,37.63,32.75
168,37.63,32.75
168,37.16,32.75
169,37.87,32.75
169,36.93,33.72
169,37.63,33.72
169,37.40,32.75
169,37.63,33.72
170,37.40,34.21
170,37.63,33.24
170,37.16,32.75
170,37.63,33.72
170,37.87,33.72
171,37.63,33.72
171,37.63,33.72
171,37.63,32.75
171,37.63,32.75
171,37.63,32.75
172,37.40,33.72
172,37.63,32.75
172,37.40,34.21
172,37.87,34.21
172,37.40,33.24
173,37.40,33.24
173,38.10,33.24
173,37.63,32.75
173,37.63,32.75
173,37.63,33.24
174,37.63,32.75
174,37.40,32.75
174,37.40,33.24
174,37.87,32.75
174,37.40,33.72
175,37.63,33.24
175,38.10,33.72
175,37.40,33.72
175,37.87,33.24
175,37.87,32.75
176,37.63,33.24
176,37.87,32.75
176,37.63,33.72
176,37.87,33.72
176,37.63,32.75
177,37.87,33.24
177,37.63,33.72
177,37.87,32.75
177,37.40,33.72
177,37.40,33.72
178,38.10,33.72
178,37.40,32.75
178,37.63,33.72
178,38.10,32.75
178,37.40,32.75
179,37.87,33.72
179,37.87,33.72
179,37.40,34.21
179,37.63,33.24
179,37.87,33.24
180,37.87,33.24
180,37.87,33.72
180,37.63,33.72
180,37.63,33.72
180,37.87,33.72
181,37.87,33.72
181,37.87,33.24
181,37.63,33.72
181,37.16,33.24
181,37.87,32.75
182,37.87,33.72
182,37.63,33.72
182,37.87,33.24
182,37.63,34.21
182,37.63,33.72
183,38.10,33.24
183,37.87,33.24
183,37.40,33.24
183,38.10,32.75
183,37.63,33.24
184,37.87,33.24
184,37.87,33.24
184,37.87,33.24
184,37.63,32.75
184,37.87,33.72
185,37.87,33.24
185,37.40,32.75
185,37.63,34.21
185,37.87,32.75
185,37.87,32.75
186,37.87,33.72
186,37.63,32.75
186,38.10,33.72
186,38.10,32.75
186,37.63,32.75
187,37.63,33.72
187,38.34,33.24
187,38.10,33.72
187,38.10,33.72
187,38.10,33.24
188,37.87,32.75
188,37.87,33.24
188,37.63,33.24
188,37.63,33.72
188,37.87,33.72
189,38.34,33.72
189,38.34,32.75
189,38.10,32.75
189,37.63,33.24
189,38.34,33.72
190,37.87,33.72
190,38.10,33.72
190,38.34,33.24
190,37.63,32.75
190,37.87,32.75
191,38.10,32.75
191,38.10,33.72
191,38.10,34.21
191,38.34,32.75
191,37.63,33.72
192,37.87,32.26
192,38.10,33.72
192,37.87,33.72
192,37.40,33.72
192,37.63,33.24
193,37.63,32.75
193,38.34,33.24
193,38.10,32.26
193,38.34,32.75
193,37.87,34.21
194,38.10,32.75
194,38.34,32.75
194,38.10,33.24
194,38.34,33.72
194,37.87,32.75
195,38.10,32.75
195,37.87,32.75
195,38.34,33.24
195,37.87,34.21
195,37.87,33.72
196,37.87,34.21
196,37.87,32.75
196,37.87,34.21
196,37.63,32.75
196,38.10,32.75
197,38.34,34.21
197,38.10,33.72
197,38.10,32.75
197,38.34,33.72
197,38.34,32.75
198,37.87,33.72
198,38.57,32.75
198,38.10,33.72
198,38.34,33.24
198,37.87,33.72
199,37.87,34.21
199,38.34,33.72
199,38.34,34.21
199,38.34,33.72
199,38.34,33.72
200,38.34,33.72
200,38.34,33.72
200,38.34,34.21
200,37.87,32.75
200,38.34,34.21
201,38.34,33.72
201,38.57,32.75
201,38.57,32.75
201,38.10,34.21
201,37.87,33.24
202,38.34,34.21
202,38.57,33.24
202,38.34,34.21
202,38.57,33.72
202,38.10,33.72
203,38.57,33.24
203,38.10,33.72
203,38.10,33.72
203,38.34,32.75
203,38.57,33.24
204,38.34,33.24
204,38.34,32.75
204,38.10,33.72
204,38.34,33.24
204,38.34,34.21
205,38.10,33.24
205,38.34,33.24
205,38.34,33.24
205,38.34,33.72
205,38.34,32.75
206,38.34,34.21
206,38.34,32.75
206,38.57,33.72
206,38.57,34.21
206,38.34,32.75
207,38.34,33.24
207,38.57,33.24
207,38.34,33.72
207,38.34,32.75
207,38.57,33.72
208,38.57,34.21
208,38.34,32.75
208,38.34,32.75
208,38.57,33.72
208,38.57,33.72
209,38.10,34.21
209,38.57,33.72
209,38.10,32.75
209,37.87,33.24
209,38.10,32.75
210,38.57,33.72
210,38.10,33.72
210,38.57,32.75
210,38.57,34.21
210,38.34,33.24
211,38.10,34.21
211,38.34,32.75
211,38.34,34.21
211,38.10,34.21
211,38.34,34.21
212,38.57,33.72
212,38.57,33.72
212,38.34,33.72
212,38.57,33.24
212,38.57,33.72
213,38.57,32.75
213,38.57,32.75
213,38.57,33.24
213,38.57,33.72
213,38.10,34.21
214,38.57,33.72
214,38.10,32.75
214,38.57,32.75
214,38.34,33.72
214,38.34,33.72
215,38.34,33.24
215,38.57,34.21
215,38.57,34.21
215,38.57,34.21
215,38.57,33.24
216,38.57,32.75
216,38.34,33.72
216,38.34,32.75
216,38.57,34.21
216,38.57,34.21
217,38.57,34.21
217,38.57,33.72
217,38.57,33.72
217,38.34,33.72
217,38.80,33.24
218,38.57,33.72
218,38.80,34.21
218,38.34,34.21
218,38.57,33.72
218,38.80,32.75
219,38.80,33.72
219,38.57,33.72
219,38.57,33.24
219,38.57,34.21
219,38.80,33.24
220,38.80,33.24
220,38.80,33.72
220,38.10,33.72
220,38.10,32.75
221,38.57,34.21
221,38.34,33.72
221,38.57,33.72
221,38.34,33.72
221,38.80,33.72
222,38.10,33.72
222,38.80,33.72
222,38.57,32.75
222,38.80,33.24
222,38.80,33.24
223,38.34,33.72
223,38.34,33.72
223,38.80,33.24
223,38.57,34.21
223,38.57,33.72
224,38.34,33.24
224,38.57,33.24
224,38.80,33.72
224,38.34,33.72
224,38.80,32.75
225,38.80,33.72
225,38.80,33.24
225,38.57,34.21
225,38.34,34.21
225,38.80,34.21
226,38.57,33.24
226,38.80,33.24
226,38.80,32.75
226,38.80,33.72
226,38.57,32.75
227,38.80,32.75
227,39.04,33.72
227,38.57,32.75
227,38.80,33.72
227,38.80,34.21
228,37.87,33.72
228,39.04,33.72
228,39.04,34.21
228,39.04,34.21
228,38.80,33.72
229,37.87,34.21
229,38.34,33.24
229,38.80,34.21
229,38.57,33.72
229,38.80,33.72
230,39.04,33.72
230,38.80,33.72
230,38.80,34.21
230,38.80,33.72
230,38.80,34.21
231,38.57,33.24
231,38.57,33.72
231,38.34,33.72
231,38.57,33.72
231,38.80,33.72
232,38.57,33.72
232,38.80,33.72
232,39.04,34.21
232,38.80,33.24
232,39.04,32.75
233,38.80,33.72
233,38.10,33.72
233,38.57,32.75
233,38.57,34.21
233,38.80,32.75
234,38.80,32.75
234,38.80,32.75
234,38.34,32.75
234,38.80,33.24
234,38.57,33.24
235,38.34,33.72
235,38.80,33.24
235,38.80,33.24
235,38.80,32.75
235,38.80,33.24
236,38.57,33.72
236,38.57,32.75
236,38.80,33.72
236,38.34,33.72
236,39.04,33.72
237,38.57,33.72
237,39.04,33.72
237,38.80,33.72
237,39.04,32.75
237,38.80,32.75
238,38.80,33.72
238,39.04,34.21
238,38.57,32.75
238,38.80,32.75
238,39.04,32.75
239,39.27,34.21
239,38.80,34.21
239,39.04,33.72
239,38.80,33.24
239,39.04,33.72
240,39.04,33.72
240,38.34,33.72
240,38.34,33.72
240,39.27,32.75
240,38.80,34.21
241,39.04,33.72
241,39.04,33.72
241,39.04,33.72
241,39.04,33.72
241,38.57,34.21
242,39.04,32.75
242,39.04,33.72
242,39.04,34.21
242,39.27,34.21
242,39.04,33.72
243,39.04,33.72
243,38.34,33.72
243,39.27,34.21
243,38.57,33.24
243,38.57,33.72
244,39.04,33.72
244,39.27,33.24
244,38.80,33.72
244,39.04,33.72
244,39.27,33.72
245,39.27,33.72
245,38.80,33.72
245,38.80,33.72
245,38.57,33.72
245,39.04,34.21
246,39.04,34.21
246,39.27,33.72
246,39.27,33.72
246,39.04,33.24
246,39.27,34.21
247,38.80,33.72
247,38.80,33.24
247,39.27,33.24
247,39.04,33.72
247,39.27,34.21
248,38.80,33.24
248,38.80,33.72
248,38.57,33.72
248,39.27,33.72
248,39.27,33.72
249,39.27,34.21
249,39.04,33.72
249,38.80,33.72
249,39.27,33.72
249,39.04,33.72
250,39.04,33.72
250,38.57,33.72
250,39.27,32.75
250,39.04,33.72
250,39.04,33.72
251,39.04,33.72
251,39.04,33.72
251,38.80,33.72
251,39.27,33.72
251,39.27,34.21
252,39.04,33.24
252,38.80,33.72
252,39.27,33.24
252,39.27,33.72
252,39.27,32.75
253,39.27,33.72
253,39.27,33.72
253,39.27,33.72
253,38.57,33.72
253,39.27,33.72
254,39.04,33.72
254,39.27,34.21
254,38.57,33.24
254,39.27,33.72
254,39.27,33.72
255,39.27,32.75
255,39.04,33.72
255,39.27,33.72
255,39.27,33.72
255,39.04,34.21
256,39.27,33.72
256,39.27,33.72
256,39.27,33.72
256,39.27,33.24
256,39.27,33.24
257,39.51,34.21
257,39.04,33.24
257,39.27,33.24
257,39.27,33.24
257,39.27,33.24
258,39.27,34.21
258,39.51,33.72
258,38.57,33.72
258,39.27,34.21
258,39.51,33.24
259,39.27,34.21
259,38.80,33.72
259,39.04,34.21
259,39.27,33.72
259,39.27,33.72
260,39.27,34.21
260,39.27,34.21
260,39.51,34.21
260,39.51,33.72
260,39.04,33.72
261,39.51,33.72
261,38.80,32.75
261,39.27,33.24
261,39.27,34.21
261,39.04,33.72
262,39.51,33.72
262,39.27,33.72
262,39.51,34.21
262,39.51,33.24
262,39.27,33.72
263,39.04,33.72
263,39.27,34.21
263,38.57,33.72
263,39.04,33.72
263,39.51,34.21
264,39.27,33.72
264,39.27,33.24
264,39.04,33.72
264,39.51,33.24
264,39.27,33.72
265,39.27,34.21
265,39.51,33.72
265,39.27,33.24
265,39.51,33.72
265,39.51,33.72
266,39.51,32.75
266,39.51,33.24
266,39.27,33.72
266,39.27,33.72
266,39.27,34.21
267,39.51,34.21
267,39.51,33.72
267,39.27,33.72
267,39.27,33.72
267,39.51,33.72
268,39.04,33.72
268,39.04,33.72
268,39.04,34.21
268,39.51,33.72
268,39.04,33.72
269,39.51,33.72
269,39.27,33.72
269,39.51,34.21
269,39.51,33.72
269,39.51,33.72
270,39.27,34.21
270,39.51,34.21
270,39.51,33.72
270,39.51,32.75
270,39.51,33.72
271,39.51,34.21
271,39.51,33.72
271,39.27,33.72
271,39.27,32.75
271,39.51,32.75
272,39.51,33.72
272,39.51,33.72
272,39.04,33.72
272,39.51,33.72
272,39.51,34.21
273,39.04,33.72
273,39.27,34.21
273,39.27,33.24
273,39.04,34.21
273,39.27,34.21
274,39.51,33.72
274,39.27,33.72
274,39.51,33.72
274,39.51,33.72
274,39.27,33.72
275,39.74,33.72
275,39.04,33.72
275,39.51,33.72
275,39.27,33.72
275,39.51,32.75
276,39.51,33.72
276,39.51,32.75
276,39.51,33.24
276,39.74,33.72
276,39.27,33.72
277,39.74,33.72
277,39.27,33.72
277,39.74,34.21
277,39.51,33.72
277,39.51,33.72
278,39.04,33.72
278,39.74,33.72
278,39.27,33.72
278,39.51,33.72
278,39.98,34.21
279,39.27,33.72
279,39.51,33.72
279,39.04,34.21
279,39.74,34.21
279,39.74,33.24
280,39.98,34.21
280,39.74,33.72
280,39.51,33.72
280,39.74,33.72
280,39.51,33.24
281,39.98,34.21
281,39.74,34.21
281,39.98,33.72
281,39.51,33.72
281,39.74,33.72
282,39.74,34.21
282,39.74,33.72
282,39.74,33.72
282,39.51,33.72
282,39.51,33.24
283,39.74,33.24
283,39.74,33.72
283,39.74,34.21
283,39.74,32.75
283,39.74,33.72
284,39.74,34.21
284,39.51,34.21
284,39.74,33.72
284,39.74,33.72
284,39.74,33.24
285,39.74,34.21
285,39.74,33.72
285,39.74,33.72
285,39.27,34.21
285,39.74,33.72
286,39.74,33.72
286,39.74,33.72
286,39.74,33.72
286,39.98,34.21
286,39.98,33.72
287,39.74,33.72
287,39.74,34.21
287,39.98,33.72
287,39.98,32.75
287,39.98,33.72
288,39.74,34.21
288,39.98,33.72
288,39.51,34.21
288,39.51,33.72
288,39.51,34.21
289,39.98,33.72
289,39.74,33.72
289,39.98,33.72
289,39.98,34.21
289,39.98,34.21
290,39.98,34.21
290,39.51,34.21
290,39.98,33.24
290,39.98,34.21
290,39.74,34.21
291,39.51,33.72
291,39.98,33.72
291,39.74,34.21
291,39.98,33.72
291,39.74,34.21
292,39.74,34.21
292,39.98,33.72
292,40.21,34.21
292,39.74,34.21
292,39.74,33.72
293,39.74,34.21
293,40.21,33.72
293,39.51,33.72
293,39.98,33.72
293,39.98,33.72
294,39.98,33.72
294,40.21,33.72
294,39.98,33.72
294,39.98,32.75
294,39.98,33.72
295,39.51,34.21
295,39.51,33.72
295,39.98,33.24
295,39.98,33.72
295,39.51,33.72
296,40.21,34.21
296,40.21,33.72
296,40.21,33.72
296,39.51,32.75
296,40.21,33.72
297,39.98,33.72
297,39.74,33.72
297,39.74,33.72
297,39.98,34.21
297,39.98,33.72
298,39.98,33.24
298,39.98,33.72
298,39.74,33.72
298,40.21,33.72
298,39.98,33.72
299,39.98,33.24
299,39.98,34.21
299,40.21,33.72
299,39.98,33.24
299,40.21,33.72
300,40.21,33.72
300,40.21,33.72
300,39.98,33.72
300,39.98,33.72
300,39.98,33.72
301,39.74,33.72
301,39.98,33.72
301,40.21,33.72
301,39.51,33.72
301,39.98,33.72
302,39.74,33.72
302,40.21,34.21
302,40.21,33.72
302,39.98,34.21
302,40.21,33.72
303,39.98,33.72
303,39.74,33.24
303,40.21,34.21
303,40.21,33.72
303,39.74,33.72
304,40.21,34.21
304,40.21,33.72
304,40.21,34.21
304,40.21,33.72
304,39.98,33.72
305,39.98,33.72
305,39.51,33.24
305,39.74,33.72
305,40.21,33.72
305,40.45,33.72
306,39.74,34.21
306,39.98,33.72
306,40.21,33.72
306,39.51,33.72
306,40.21,34.21
307,40.21,33.72
307,39.74,33.72
307,39.98,33.72
307,40.45,33.72
307,39.98,33.72
308,39.98,33.72
308,39.98,33.72
308,40.21,33.72
308,40.45,34.21
308,40.45,34.21
309,40.21,33.72
309,40.21,34.21
309,40.45,33.72
309,40.45,34.21
309,40.21,33.72
310,40.21,33.72
310,39.98,33.72
310,40.45,33.72
310,40.45,33.72
311,40.21,34.21
311,40.21,33.72
311,39.98,33.72
311,40.45,33.72
311,39.74,33.24
312,40.45,33.24
312,40.68,33.72
312,39.98,33.72
312,39.98,33.72
312,39.98,33.24
313,40.45,33.72
313,40.21,34.21
313,39.98,33.72
313,40.45,33.72
313,40.21,33.72
314,40.45,34.21
314,40.21,33.72
314,40.21,34.21
314,40.21,33.72
314,40.21,33.72
315,39.98,33.72
315,40.21,33.72
315,39.98,33.72
315,40.21,33.72
315,40.45,34.21
316,40.21,33.72
316,39.98,34.21
316,40.45,33.72
316,39.98,32.75
316,40.21,33.72
317,40.68,33.72
317,40.45,33.72
317,40.21,33.72
317,40.45,33.72
317,40.21,33.72
318,39.98,34.21
318,40.45,33.72
318,40.21,33.72
318,39.98,33.72
318,40.21,33.72
319,40.21,33.72
319,40.45,34.21
319,40.45,33.72
319,39.98,33.72
319,40.21,33.72
320,40.45,33.72
320,40.21,33.72
320,40.45,33.72
320,40.68,33.72
320,40.21,33.72
321,39.98,33.72
321,39.98,33.72
321,40.45,34.21
321,39.98,33.72
321,39.98,34.21
322,40.45,33.72
322,40.45,33.72
322,40.45,33.72
322,40.45,33.24
322,39.98,33.72
323,40.45,33.72
323,40.45,34.21
323,40.45,33.24
323,40.68,33.72
