Tempo,Temp In (C),Temp Amb (C)
3278,43.26,23.95
3279,43.49,23.46
3279,42.79,24.93
3279,43.73,24.93
3279,43.03,24.93
3279,43.03,24.93
3280,43.03,24.93
3280,43.49,24.93
3280,43.26,24.93
3280,43.49,24.44
3280,43.03,23.95
3281,43.49,23.95
3281,43.03,25.42
3281,43.49,25.42
3281,43.26,23.95
3281,43.26,23.95
3282,43.26,24.93
3282,43.03,25.42
3282,43.26,24.44
3282,43.26,23.95
3282,43.26,24.93
3283,43.03,24.93
3283,43.26,24.44
3283,43.26,23.95
3283,43.03,25.42
3283,43.26,25.42
3284,43.26,24.44
3284,43.26,23.46
3284,43.49,23.46
3284,43.26,25.42
3284,43.26,24.93
3285,43.49,23.95
3285,43.26,23.46
3285,43.26,23.46
3285,43.26,23.46
3285,43.03,24.44
3286,43.26,25.42
3286,42.79,23.95
3286,43.26,23.46
3286,43.03,23.95
3286,43.26,23.46
3287,43.26,24.93
3287,43.26,25.42
3287,43.03,25.42
3287,43.26,24.44
3287,43.26,25.42
3288,43.26,23.46
3288,43.03,24.44
3288,43.26,25.42
3288,43.03,24.93
3288,43.26,24.93
3289,43.26,23.95
3289,43.26,23.95
3289,42.79,23.95
3289,42.79,25.42
3289,43.26,25.42
3290,43.26,24.93
3290,43.26,23.95
3290,43.26,25.42
3290,43.26,23.95
3290,43.26,23.95
3291,43.03,25.42
3291,43.26,24.93
3291,43.26,23.46
3291,43.03,25.42
3291,43.26,24.44
3292,43.03,24.93
3292,43.26,24.44
3292,43.26,24.93
3292,43.26,24.44
3292,43.03,24.93
3293,43.26,24.93
3293,43.26,23.46
3293,43.03,24.93
3293,42.79,23.95
3293,43.26,23.46
3294,42.79,24.44
3294,43.26,25.42
3294,43.26,23.95
3294,42.56,24.44
3294,43.03,25.42
3295,43.26,25.42
3295,42.56,25.42
3295,43.03,25.42
3295,42.56,25.42
3295,43.26,23.95
3296,43.03,25.42
3296,43.49,24.93
3296,43.26,23.46
3296,43.03,24.44
3296,43.49,23.46
3297,43.26,25.42
3297,43.03,23.46
3297,43.26,23.95
3297,42.79,23.95
3297,43.26,24.93
3298,43.26,23.46
3298,43.03,23.95
3298,43.26,24.93
3298,43.26,24.93
3298,43.03,24.93
3299,43.26,24.93
3299,43.26,24.93
3299,43.03,24.93
3299,43.26,23.95
3299,43.49,24.44
3300,42.56,24.93
3300,43.49,25.42
3300,43.49,25.42
3300,43.26,24.44
3300,43.03,24.93
3301,43.03,23.95
3301,42.79,25.42
3301,42.79,24.93
3301,43.26,23.46
3301,43.03,23.95
3302,43.26,24.44
3302,43.49,23.95
3302,42.79,23.95
3302,43.03,23.46
3302,43.26,25.42
3303,43.26,24.93
3303,43.26,25.42
3303,43.03,23.46
3303,43.26,25.42
3303,43.03,25.42
3304,43.03,25.42
3304,43.26,24.44
3304,43.03,24.93
3304,43.26,23.95
3304,42.56,23.95
3305,43.26,24.93
3305,43.03,25.42
3305,43.49,23.46
3305,43.26,23.95
3305,43.03,24.44
3306,43.03,25.42
3306,42.79,24.93
3306,43.26,23.46
3306,43.26,25.42
3306,42.79,23.95
3307,43.03,25.42
3307,43.03,23.95
3307,42.79,23.46
3307,43.26,25.42
3307,42.79,25.42
3308,43.03,23.46
3308,43.26,24.93
3308,43.03,24.93
3308,43.26,23.95
3308,42.79,24.93
3309,43.03,24.93
3309,43.26,25.42
3309,43.26,24.44
3309,43.26,25.42
3309,43.03,23.95
3310,43.26,24.93
3310,43.03,23.46
3310,43.03,24.93
3310,43.03,24.93
3310,43.26,24.44
3311,43.26,23.95
3311,43.26,23.95
3311,43.49,23.46
3311,42.56,25.42
3311,42.79,23.95
3312,43.26,24.44
3312,43.03,23.46
3312,43.26,24.44
3312,43.03,23.95
3312,43.26,23.46
3313,43.26,25.42
3313,43.03,24.44
3313,43.26,23.46
3313,42.79,24.44
3313,42.79,24.93
3314,43.26,24.44
3314,43.03,25.42
3314,43.26,23.95
3314,43.26,25.42
3314,43.26,24.93
3315,43.03,25.42
3315,43.03,23.95
3315,43.03,23.46
3315,43.26,24.44
3315,43.26,24.93
3316,42.79,25.42
3316,43.03,23.95
3316,43.03,23.95
3316,43.26,23.95
3316,43.26,24.44
3317,43.26,23.95
3317,43.26,24.93
3317,43.26,24.93
3317,43.03,23.46
3317,43.03,23.46
3318,42.79,25.42
3318,42.79,25.42
3318,43.26,23.46
3318,43.03,23.46
3318,42.79,24.44
3319,43.03,23.95
3319,43.03,23.46
3319,43.26,23.46
3319,43.03,24.44
3319,42.79,23.95
3320,42.56,25.42
3320,43.03,25.42
3320,43.03,25.42
3320,42.56,25.42
3320,43.26,25.42
3321,43.03,24.93
3321,42.79,24.44
3321,42.32,23.46
3321,43.03,24.44
3321,43.03,25.42
3322,43.26,24.93
3322,43.26,24.93
3322,43.03,23.95
3322,43.26,24.93
3322,43.26,23.95
3323,43.26,24.44
3323,43.03,24.44
3323,43.03,23.46
3323,43.26,23.46
3323,43.03,24.44
3324,43.03,24.93
3324,43.26,24.93
3324,43.26,24.44
3324,43.26,24.93
3324,43.03,25.42
3325,43.03,25.42
3325,43.49,23.46
3325,43.26,25.90
3325,43.26,23.95
3325,42.79,23.95
3326,43.49,24.93
3326,43.26,23.46
3326,42.79,23.46
3326,43.03,23.46
3326,43.03,25.42
3327,43.26,23.95
3327,43.03,24.93
3327,43.03,23.46
3327,42.79,24.93
3327,43.03,24.44
3328,43.03,23.95
3328,43.03,25.42
3328,42.56,25.42
3328,42.79,24.93
3328,43.26,23.46
3329,42.79,25.42
3329,42.79,24.93
3329,42.79,23.95
3329,42.79,23.46
3329,42.79,24.93
3330,43.03,24.44
3330,42.79,24.93
3330,42.56,25.42
3330,42.79,24.44
3330,43.03,24.93
3331,43.03,23.95
3331,42.79,23.46
3331,43.03,24.44
3331,42.79,23.46
3331,42.79,24.44
3332,43.03,23.46
3332,42.79,23.95
3332,42.56,25.42
3332,43.03,23.95
3332,42.56,24.93
3333,43.03,24.44
3333,43.03,23.46
3333,43.03,24.93
3333,43.03,25.42
3333,42.79,25.42
3334,42.79,23.46
3334,42.79,23.95
3334,43.03,24.44
3334,43.03,23.46
3334,43.03,23.95
3335,43.03,24.93
3335,42.79,23.46
3335,43.03,24.44
3335,42.79,24.44
3335,42.79,24.93
3336,42.79,24.93
3336,42.56,23.95
3336,42.79,24.93
3336,42.79,24.93
3336,42.79,23.46
3337,42.79,23.95
3337,43.03,25.42
3337,42.79,24.93
3337,42.79,23.46
3337,43.03,23.95
3338,43.03,23.46
3338,42.79,24.93
3338,43.03,24.93
3338,42.32,23.95
3338,43.03,23.95
3339,43.03,24.44
3339,42.56,24.44
3339,42.79,23.95
3339,43.03,24.93
3339,42.79,23.46
3340,43.03,25.42
3340,42.79,24.44
3340,42.09,23.95
3340,43.03,24.93
3340,42.56,24.93
3341,43.03,24.44
3341,42.79,24.44
3341,42.09,25.42
3341,42.79,24.93
3341,42.79,25.42
3342,42.79,25.42
3342,42.79,25.42
3342,42.79,24.44
3342,42.79,24.44
3342,42.79,25.42
3343,42.79,24.44
3343,42.79,23.46
3343,42.79,23.46
3343,42.79,25.42
3343,42.79,23.46
3344,43.03,25.42
3344,42.56,25.42
3344,43.03,25.42
3344,42.56,25.42
3344,42.79,24.93
3345,42.79,23.95
3345,42.79,25.42
3345,42.56,23.46
3345,43.26,23.95
3345,42.79,23.46
3346,43.03,24.93
3346,42.56,23.95
3346,43.26,24.93
3346,42.79,23.46
3346,42.56,24.93
3347,43.03,25.42
3347,43.03,24.93
3347,42.79,25.42
3347,42.79,25.42
3347,43.03,23.46
3348,43.03,24.44
3348,42.79,24.93
3348,42.79,24.44
3348,43.03,23.95
3348,42.79,23.46
3349,42.56,24.93
3349,42.56,24.44
3349,42.79,23.95
3349,42.32,23.95
3349,42.79,23.95
3350,42.79,25.42
3350,42.32,24.93
3350,42.56,23.95
3350,43.03,23.46
3351,42.56,24.93
3351,42.32,24.93
3351,42.56,23.46
3351,43.03,24.93
3351,43.26,23.95
3352,42.79,24.93
3352,42.56,25.42
3352,42.79,24.93
3352,42.56,23.95
3352,42.56,24.93
3353,42.79,23.95
3353,43.03,23.46
3353,42.32,23.95
3353,42.79,24.44
3353,42.32,24.93
3354,42.56,24.93
3354,42.32,25.42
3354,42.79,24.44
3354,42.79,24.93
3354,42.79,24.44
3355,42.32,23.46
3355,42.79,24.44
3355,42.79,23.46
3355,42.79,23.46
3355,43.03,23.95
3356,43.03,24.93
3356,42.79,25.42
3356,43.03,23.46
3356,42.32,24.93
3356,42.79,23.95
3357,42.56,24.44
3357,42.56,23.46
3357,42.79,23.95
3357,42.79,24.44
3357,42.79,24.44
3358,43.03,25.42
3358,42.79,23.46
3358,42.56,24.93
3358,42.79,24.44
3358,42.56,25.42
3359,42.79,23.95
3359,42.79,23.46
3359,42.79,24.93
3359,42.79,24.44
3359,42.79,23.95
3360,42.56,24.44
3360,42.56,25.42
3360,42.56,23.46
3360,42.56,23.46
3360,42.79,25.42
3361,42.79,25.42
3361,43.03,24.93
3361,42.79,23.95
3361,42.79,24.93
3361,42.79,24.93
3362,42.79,23.46
3362,42.56,23.46
3362,43.03,24.44
3362,42.56,23.95
3362,42.32,24.44
3363,42.56,24.44
3363,42.79,24.93
3363,43.03,25.42
3363,42.79,24.93
3363,42.56,25.42
3364,42.79,24.93
3364,43.03,25.42
3364,42.32,23.46
3364,42.56,23.46
3364,42.79,25.42
3365,42.79,23.46
3365,42.79,23.95
3365,42.79,23.46
3365,42.32,25.42
3365,42.79,25.42
3366,42.79,23.46
3366,42.32,25.42
3366,42.32,24.93
3366,42.56,25.42
3366,42.79,25.42
3367,42.79,23.46
3367,42.79,24.44
3367,42.79,24.93
3367,42.79,24.93
3367,42.56,23.46
3368,42.56,23.95
3368,42.79,25.42
3368,42.79,23.46
3368,42.56,23.46
3368,42.79,23.95
3369,42.09,24.93
3369,42.79,23.95
3369,42.32,23.46
3369,42.56,24.44
3369,42.79,25.42
3370,42.56,23.46
3370,42.56,24.44
3370,42.56,24.93
3370,42.79,23.95
3370,42.79,24.93
3371,42.79,23.46
3371,42.79,24.93
3371,42.32,23.46
3371,42.56,23.46
3371,42.56,23.95
3372,42.79,25.42
3372,42.56,23.95
3372,42.79,24.93
3372,42.32,24.93
3372,42.79,23.46
3373,42.79,25.42
3373,42.79,23.95
3373,43.03,25.42
3373,42.56,24.93
3373,42.79,23.95
3374,42.79,23.46
3374,42.56,23.95
3374,42.56,23.95
3374,42.56,24.44
3374,42.32,24.44
3375,42.32,23.46
3375,42.56,23.95
3375,42.79,24.44
3375,42.09,25.42
3375,42.79,23.46
3376,42.56,23.95
3376,42.79,23.46
3376,42.56,24.44
3376,42.56,23.46
3376,42.56,24.44
3377,42.56,25.42
3377,42.56,24.93
3377,42.32,23.95
3377,42.32,24.93
3377,42.56,24.93
3378,42.79,23.46
3378,42.79,23.46
3378,42.79,24.93
3378,42.79,24.93
3378,42.79,25.42
3379,42.79,23.46
3379,42.32,25.42
3379,42.79,23.95
3379,42.56,24.44
3379,42.56,24.44
3380,42.79,25.42
3380,42.79,24.44
3380,42.56,23.95
3380,42.79,23.95
3380,42.79,23.95
3381,42.56,24.44
3381,42.56,25.42
3381,42.79,23.46
3381,42.56,25.42
3381,42.79,24.44
3382,42.79,24.44
3382,42.56,23.46
3382,42.79,24.44
3382,42.56,24.93
3382,42.79,24.93
3383,42.79,25.42
3383,42.56,23.46
3383,42.09,23.46
3383,42.79,24.93
3383,42.79,23.46
3384,42.56,23.95
3384,42.79,25.42
3384,42.79,24.44
3384,42.56,23.46
3384,42.79,24.93
3385,42.32,23.46
3385,42.32,25.42
3385,42.56,23.95
3385,42.79,24.44
3385,42.32,24.93
3386,43.03,25.42
3386,42.79,24.93
3386,42.32,23.95
3386,42.56,23.95
3386,42.56,25.42
3387,42.56,23.95
3387,42.79,24.93
3387,42.79,23.95
3387,42.32,23.46
3387,42.32,24.44
3388,42.32,24.93
3388,42.56,24.44
3388,42.32,23.46
3388,42.32,25.42
3388,42.32,24.93
3389,42.79,24.93
3389,42.56,24.44
3389,42.79,24.93
3389,42.09,25.42
3389,42.79,25.42
3390,42.09,23.95
3390,42.09,24.93
3390,42.56,24.93
3390,42.79,24.44
3390,42.09,23.95
3391,42.79,24.44
3391,42.56,24.44
3391,42.79,25.42
3391,42.56,23.46
3391,42.32,24.93
3392,42.79,23.95
3392,42.09,24.93
3392,42.79,24.93
3392,42.56,25.42
3392,42.79,23.46
3393,42.32,24.93
3393,42.56,24.44
3393,42.56,24.93
3393,42.79,24.44
3393,42.79,23.95
3394,42.56,23.95
3394,42.32,23.95
3394,42.56,23.46
3394,42.56,23.46
3394,42.56,24.44
3395,42.56,24.93
3395,42.09,24.44
3395,42.09,24.93
3395,42.32,24.93
3395,42.56,23.95
3396,42.56,23.46
3396,42.56,23.95
3396,42.79,23.95
3396,42.56,25.42
3396,42.56,24.44
3397,42.56,25.42
3397,42.32,24.93
3397,41.85,23.46
3397,42.56,25.42
3397,42.79,25.42
3398,42.56,24.44
3398,42.79,24.93
3398,42.56,24.44
3398,42.32,25.42
3398,42.79,24.44
3399,42.32,23.95
3399,43.03,24.93
3399,42.32,23.46
3399,42.56,24.93
3399,42.56,23.46
3400,42.56,24.44
3400,42.56,24.44
3400,42.56,24.44
3400,42.56,24.93
3400,42.32,25.42
3401,42.56,24.93
3401,42.79,23.46
3401,42.56,25.42
3401,42.56,24.44
3401,42.56,23.46
3402,42.56,24.93
3402,42.09,24.93
3402,42.09,23.46
3402,42.09,25.42
3402,42.56,23.46
3403,42.79,24.93
3403,42.32,25.42
3403,42.56,23.95
3403,42.56,23.46
3403,42.32,23.46
3404,42.79,23.95
3404,42.56,24.93
3404,42.56,24.93
3404,42.79,24.93
3404,42.09,23.95
3405,42.56,23.46
3405,42.32,23.95
3405,42.09,24.93
3405,42.09,25.42
3405,42.32,23.46
3406,42.56,24.93
3406,42.32,25.42
3406,42.56,25.42
3406,42.56,24.93
3406,42.56,23.95
3407,42.56,23.95
3407,42.56,23.46
3407,42.56,23.46
3407,42.56,24.93
3407,42.56,24.93
3408,42.32,23.95
3408,42.56,24.93
3408,42.32,23.95
3408,42.09,23.46
3408,42.56,24.44
3409,42.56,23.46
3409,42.56,23.46
3409,42.32,23.95
3409,42.56,23.46
3409,42.56,23.46
3410,42.56,23.46
3410,42.32,24.93
3410,42.56,23.46
3410,42.56,23.95
3410,42.56,25.42
3411,42.32,24.44
3411,42.32,23.95
3411,42.56,25.42
3411,42.56,23.95
3411,42.56,24.44
3412,42.32,25.42
3412,42.32,24.93
3412,42.09,23.95
3412,42.56,23.46
3412,42.56,23.46
3413,42.56,24.93
3413,42.56,23.95
3413,42.79,23.46
3413,42.09,24.93
3413,42.79,24.93
3414,42.56,23.95
3414,42.56,25.42
3414,42.32,24.44
3414,42.09,23.95
3414,42.09,23.95
3415,42.09,25.42
3415,41.85,23.95
3415,42.56,23.46
3415,42.09,25.42
3415,42.56,23.46
3416,41.85,25.42
3416,42.56,25.42
3416,42.56,25.42
3416,42.56,25.42
3416,42.56,23.46
3417,42.79,24.44
3417,42.56,23.46
3417,42.56,24.93
3417,42.56,25.42
3417,42.56,24.44
3418,42.09,24.44
3418,42.32,24.93
3418,42.32,24.93
3418,42.56,24.93
3418,42.09,24.44
3419,42.56,23.46
3419,42.56,24.44
3419,42.09,23.46
3419,42.56,24.93
3419,42.56,23.95
3420,42.09,25.42
3420,42.56,24.93
3420,42.56,23.46
3420,42.56,24.93
3420,42.56,23.46
3421,42.79,24.44
3421,42.32,24.93
3421,42.32,23.46
3421,42.56,23.46
3421,42.56,24.44
3422,42.56,24.93
3422,42.32,25.42
3422,42.09,24.93
3422,42.09,25.42
3422,42.09,24.93
3423,42.79,24.93
3423,42.32,23.95
3423,42.09,23.46
3423,41.85,23.95
3423,42.56,24.93
3424,42.56,23.95
3424,42.56,23.95
3424,42.56,24.44
3424,42.09,24.44
3424,42.56,23.46
3425,42.09,25.42
3425,42.56,23.46
3425,42.32,24.44
3425,42.56,23.95
3425,42.09,25.42
3426,42.32,23.46
3426,42.32,24.93
3426,42.56,24.93
3426,42.56,23.46
3426,42.09,23.95
3427,42.32,25.42
3427,42.32,25.42
3427,42.32,25.42
3427,42.56,24.44
3427,42.32,23.46
3428,42.56,24.44
3428,42.56,23.46
3428,42.56,23.46
3428,42.56,25.42
3428,42.56,24.93
3429,42.32,23.46
3429,42.56,24.44
3429,42.56,23.46
3429,42.56,24.44
3429,42.56,23.95
3430,42.32,23.95
3430,42.32,23.46
3430,42.56,24.93
3430,42.79,23.46
3431,42.56,25.42
3431,41.62,24.93
3431,42.32,23.46
3431,42.09,24.93
3431,42.32,24.93
3432,42.56,23.95
3432,42.32,23.46
3432,42.09,23.46
3432,42.56,23.46
3432,42.56,23.46
3433,42.32,24.93
3433,42.09,24.44
3433,42.79,23.46
3433,42.09,23.46
3433,42.32,24.93
3434,42.09,25.42
3434,42.32,24.93
3434,42.56,23.46
3434,42.56,24.44
3434,42.32,24.93
3435,42.09,24.44
3435,42.32,24.44
3435,41.85,24.93
3435,42.32,23.95
3435,42.32,24.93
3436,42.32,23.46
3436,41.85,23.95
3436,42.56,23.46
3436,42.32,24.44
3436,42.56,24.93
3437,42.32,23.46
3437,42.56,23.95
3437,41.85,23.46
3437,42.09,24.44
3437,42.32,25.42
3438,42.56,25.42
3438,42.56,24.44
3438,42.32,24.93
3438,42.32,24.93
3438,41.85,23.46
3439,42.56,25.42
3439,42.32,24.93
3439,42.32,23.46
3439,42.56,25.42
3439,42.32,24.93
3440,42.56,23.46
3440,42.32,23.46
3440,42.32,24.93
3440,42.56,23.95
3440,42.32,24.93
3441,42.56,23.95
3441,42.32,24.93
3441,42.09,24.44
3441,41.85,25.42
3441,42.32,25.42
3442,42.32,23.46
3442,42.32,24.93
3442,42.09,25.42
3442,42.32,23.95
3442,42.32,23.46
3443,42.09,24.44
3443,42.32,24.93
3443,42.56,24.93
3443,41.85,23.95
3443,42.32,23.46
3444,42.32,23.46
3444,41.85,25.42
3444,42.09,25.42
3444,42.09,23.95
3444,42.09,24.93
3445,42.56,23.46
3445,42.09,25.42
3445,42.32,24.93
3445,42.09,23.46
3445,42.09,25.42
3446,42.32,23.95
3446,42.56,24.93
3446,42.09,24.93
3446,42.32,25.42
3446,42.32,25.42
3447,42.56,25.42
3447,42.56,25.42
3447,42.09,25.42
3447,42.32,25.42
3447,42.56,25.42
3448,42.09,23.46
3448,42.32,25.42
3448,42.09,25.42
3448,42.09,23.46
3448,42.32,23.46
3449,41.62,24.44
3449,41.85,23.46
3449,41.85,24.93
3449,42.09,23.46
3449,42.32,23.46
3450,42.32,24.44
3450,41.85,23.46
3450,42.32,23.46
3450,42.32,23.46
3451,42.32,25.42
3451,42.56,23.46
3451,42.32,25.42
3451,42.32,23.46
3451,42.09,24.93
3452,42.56,23.46
3452,42.56,23.95
3452,41.62,25.42
3452,42.32,23.46
3452,42.32,23.95
3453,42.32,23.95
3453,42.09,25.42
3453,42.56,23.46
3453,42.32,23.95
3453,42.09,23.46
3454,42.32,23.95
3454,42.32,23.46
3454,42.32,23.95
3454,42.32,23.95
3454,42.09,23.95
3455,42.32,23.95
3455,41.85,25.42
3455,41.85,24.93
3455,41.85,23.46
3455,42.32,24.93
3456,42.09,23.95
3456,42.32,25.42
3456,42.32,25.42
3456,41.85,25.42
3456,42.09,23.46
3457,42.09,23.46
3457,41.85,23.95
3457,42.56,24.44
3457,42.32,24.44
3457,42.32,25.42
3458,42.09,23.95
3458,42.32,24.93
3458,42.32,24.93
3458,42.32,23.46
3458,42.09,23.46
3459,42.32,24.93
3459,42.32,24.93
3459,42.09,23.95
3459,42.09,24.93
3459,42.32,23.95
3460,42.32,23.46
3460,42.09,23.95
3460,42.32,25.42
3460,42.09,24.93
3460,42.32,24.93
3461,42.09,24.93
3461,42.09,23.46
3461,42.56,24.93
3461,42.32,23.46
3461,41.85,24.44
3462,42.32,23.46
3462,42.56,24.44
3462,42.32,24.44
3462,42.09,24.93
3462,42.32,24.44
3463,42.32,24.93
3463,42.32,23.46
3463,42.32,23.46
3463,42.32,23.95
3463,41.85,24.44
3464,42.32,23.46
3464,42.09,25.42
3464,42.09,23.46
3464,41.85,24.44
3464,42.09,23.46
3465,42.09,23.95
3465,42.09,24.44
3465,41.85,25.42
3465,42.32,23.46
3465,42.09,25.42
3466,41.85,25.42
3466,42.32,23.95
3466,42.56,24.93
3466,42.32,24.44
3466,41.85,23.46
3467,41.62,23.46
3467,42.32,25.42
3467,42.09,25.42
3467,42.56,23.46
3467,41.38,25.42
3468,42.32,24.93
3468,42.32,24.44
3468,42.32,23.95
3468,42.32,23.46
3468,42.09,23.95
3469,41.38,23.95
3469,42.32,23.95
3469,41.38,24.44
3469,42.32,24.44
3469,41.85,23.46
3470,41.62,24.93
3470,42.32,25.42
3470,42.32,23.46
3470,42.32,23.95
3470,42.32,23.46
3471,42.32,23.46
3471,42.32,23.46
3471,42.32,24.93
3471,41.62,23.95
3471,42.09,24.93
3472,42.09,25.42
3472,42.09,24.44
3472,42.32,23.95
3472,41.85,23.46
3472,41.85,23.95
3473,42.09,24.44
3473,42.09,24.44
3473,42.32,24.44
3473,42.32,24.93
3473,42.09,24.93
3474,41.85,24.44
3474,42.09,24.93
3474,42.32,24.93
3474,42.09,24.93
3474,42.09,23.46
3475,41.85,24.93
3475,41.85,23.46
3475,41.85,23.46
3475,42.32,23.46
3475,41.85,24.44
3476,42.32,24.44
3476,42.32,23.95
3476,42.09,23.46
3476,42.32,23.46
3476,42.32,24.93
3477,42.32,23.95
3477,41.85,24.44
3477,42.32,23.95
3477,42.32,24.44
3477,42.56,23.46
3478,41.85,24.93
3478,42.09,24.93
3478,42.09,24.93
3478,42.32,23.46
3478,42.09,24.93
3479,41.85,23.95
3479,42.32,25.42
3479,41.85,23.95
3479,42.32,23.46
3479,42.32,23.95
3480,41.85,23.95
3480,42.32,24.44
3480,42.09,24.93
3480,42.09,23.95
3480,42.32,23.46
3481,42.32,25.42
3481,42.32,23.95
3481,41.85,25.42
3481,42.32,23.95
3481,42.56,24.93
3482,42.32,24.93
3482,42.32,24.93
3482,42.32,23.95
3482,42.32,24.93
3482,42.32,25.42
3483,41.85,23.46
3483,42.32,23.46
3483,41.62,23.46
3483,42.09,23.95
3483,42.32,24.93
3484,42.32,24.93
3484,42.32,23.46
3484,42.32,23.46
3484,42.09,24.93
3484,42.09,24.93
3485,42.32,23.95
3485,42.32,23.95
3485,42.09,25.42
3485,42.32,24.93
3485,42.09,24.93
3486,42.09,23.46
3486,42.32,24.44
3486,42.32,23.46
3486,42.09,23.46
3486,41.62,24.44
3487,42.09,24.93
3487,42.09,23.46
3487,42.09,25.42
3487,42.32,25.42
3487,42.09,25.42
3488,42.32,24.44
3488,42.56,24.93
3488,42.09,23.46
3488,42.32,24.93
3488,42.09,24.93
3489,41.85,23.95
3489,42.09,24.93
3489,41.62,24.44
3489,42.09,23.46
3489,41.85,24.93
3490,42.09,23.46
3490,42.32,23.95
3490,42.32,23.95
3490,42.32,24.44
3490,42.32,24.93
3491,42.09,24.44
3491,41.85,24.44
3491,42.09,24.93
3491,42.09,25.90
3491,42.32,23.46
3492,42.09,24.93
3492,42.32,25.42
3492,41.85,24.93
3492,42.09,23.46
3492,42.32,25.42
3493,41.85,24.44
3493,42.32,23.95
3493,42.09,24.93
3493,41.85,24.44
3493,42.09,24.44
3494,42.09,25.42
3494,41.85,25.42
3494,42.09,24.93
3494,42.09,24.93
3494,42.32,23.46
3495,42.09,25.42
3495,42.32,24.93
3495,42.32,23.95
3495,42.32,23.95
3495,42.09,24.44
3496,42.09,24.44
3496,42.32,24.44
3496,42.32,23.46
3496,42.32,24.44
3496,41.62,24.44
3497,42.32,24.93
3497,42.32,24.93
3497,42.32,25.42
3497,42.32,23.95
3497,42.32,24.93
3498,42.09,23.46
3498,42.32,24.93
3498,41.85,23.95
3498,41.85,23.46
3498,42.32,24.93
3499,41.85,23.95
3499,42.32,25.42
3499,42.56,23.46
3499,41.85,24.93
3499,42.09,24.44
3500,42.09,24.93
3500,42.32,24.93
3500,42.32,23.46
3500,41.85,24.44
3500,42.32,24.93
3501,42.32,25.42
3501,42.09,23.46
3501,42.56,23.46
3501,42.32,25.42
3501,42.09,23.95
3502,42.09,25.42
3502,41.85,23.95
3502,42.09,23.95
3502,42.09,23.95
3502,42.32,23.46
3503,42.09,25.42
3503,42.32,23.95
3503,42.32,25.42
3503,41.85,23.46
3503,42.32,23.46
3504,42.32,23.95
3504,42.32,24.93
3504,41.62,23.95
3504,42.32,24.93
3504,42.09,25.42
3505,42.32,23.95
3505,42.32,23.95
3505,42.09,23.95
3505,42.09,24.93
3505,41.85,24.93
3506,42.32,24.44
3506,42.32,24.44
3506,42.09,24.44
3506,42.32,23.46
3506,41.85,23.95
3507,42.09,24.93
3507,42.32,23.46
3507,42.56,24.44
3507,42.32,24.93
3507,42.56,25.42
3508,42.32,25.42
3508,42.09,24.44
3508,42.09,24.93
3508,41.85,24.93
3508,42.09,24.93
3509,41.85,24.93
3509,42.09,24.93
3509,42.09,23.95
3509,42.09,23.95
3509,42.09,23.95
3510,42.32,23.46
3510,42.32,25.42
3510,42.09,23.95
3510,42.56,23.46
3511,42.32,25.42
3511,42.32,25.42
3511,41.85,25.42
3511,42.32,23.46
3511,42.32,25.42
3512,41.85,23.95
3512,42.32,23.46
3512,42.32,23.95
3512,42.32,23.46
3512,41.62,23.95
3513,42.32,23.95
3513,42.32,23.46
3513,42.09,23.95
3513,42.32,23.46
3513,42.32,24.93
3514,42.09,23.95
3514,41.85,23.95
3514,42.32,24.93
3514,41.85,25.42
3514,42.09,23.95
3515,42.32,24.93
3515,42.56,23.95
3515,42.32,23.95
3515,41.85,23.46
3515,42.56,24.93
3516,42.09,23.95
3516,42.32,23.95
3516,42.32,23.95
3516,42.09,23.46
3516,42.32,25.42
3517,42.56,24.93
3517,42.09,23.46
3517,42.09,24.44
3517,42.32,23.46
3517,41.85,23.95
3518,42.09,25.42
3518,42.09,24.44
3518,42.32,25.42
3518,42.09,25.42
3518,42.32,23.95
3519,42.32,23.46
3519,42.32,24.93
3519,42.09,24.93
3519,42.32,25.42
3519,42.09,24.44
3520,42.32,23.95
3520,42.32,23.95
3520,42.32,24.93
3520,42.09,23.46
3520,41.85,23.46
3521,42.09,23.46
3521,42.09,24.93
3521,42.09,25.42
3521,41.85,23.46
3521,42.32,23.46
3522,42.09,24.44
3522,42.32,23.46
3522,42.09,24.93
3522,42.09,23.46
3522,42.09,24.93
3523,42.32,25.42
3523,42.32,23.95
3523,42.09,25.42
3523,41.62,23.95
3523,42.09,24.93
3524,42.32,23.95
3524,42.09,25.42
3524,42.09,23.95
3524,42.09,25.42
3524,42.32,24.44
3525,41.85,25.42
3525,42.09,24.93
3525,42.32,25.42
